Timestamp,q1
2026-04-13 15:57:34,"{""ts"":""2026-04-13T19:57:34Z"",""dht"":{""humidity_pct"":38.2,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":78,""PM2_5_ATM"":486,""PM10_0_ATM"":626},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.16,""load15"":0.19,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":648},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:57:39,"{""ts"":""2026-04-13T19:57:39Z"",""dht"":{""humidity_pct"":38.3,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":96,""PM2_5_ATM"":431,""PM10_0_ATM"":530},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.15,""load15"":0.19,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":653},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:57:44,"{""ts"":""2026-04-13T19:57:43Z"",""dht"":{""humidity_pct"":38.2,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":121,""PM2_5_ATM"":426,""PM10_0_ATM"":506},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0,""load5"":0.15,""load15"":0.19,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":658},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:57:49,"{""ts"":""2026-04-13T19:57:48Z"",""dht"":{""humidity_pct"":38.2,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":131,""PM2_5_ATM"":380,""PM10_0_ATM"":441},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.85,""load1"":0,""load5"":0.15,""load15"":0.19,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":663},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:57:54,"{""ts"":""2026-04-13T19:57:53Z"",""dht"":{""humidity_pct"":38.2,""temp_c"":27.9},""pm"":{""PM1_0_ATM"":121,""PM2_5_ATM"":315,""PM10_0_ATM"":357},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0,""load5"":0.15,""load15"":0.19,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":668},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:57:59,"{""ts"":""2026-04-13T19:57:58Z"",""dht"":{""humidity_pct"":38.2,""temp_c"":27.9},""pm"":{""PM1_0_ATM"":95,""PM2_5_ATM"":235,""PM10_0_ATM"":265},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0,""load5"":0.14,""load15"":0.19,""mem_total_mb"":416,""mem_avail_mb"":216,""mem_used_mb"":199,""uptime_s"":673},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:04,"{""ts"":""2026-04-13T19:58:03Z"",""dht"":{""humidity_pct"":38.6,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":66,""PM2_5_ATM"":165,""PM10_0_ATM"":185},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0,""load5"":0.14,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":219,""mem_used_mb"":196,""uptime_s"":678},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:09,"{""ts"":""2026-04-13T19:58:08Z"",""dht"":{""humidity_pct"":38.9,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":48,""PM2_5_ATM"":120,""PM10_0_ATM"":136},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":2.5,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.14,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":683},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:14,"{""ts"":""2026-04-13T19:58:13Z"",""dht"":{""humidity_pct"":38.1,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":33,""PM2_5_ATM"":82,""PM10_0_ATM"":92},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0,""load5"":0.14,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":688},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:19,"{""ts"":""2026-04-13T19:58:18Z"",""dht"":{""humidity_pct"":38,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":26,""PM2_5_ATM"":55,""PM10_0_ATM"":70},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0,""load5"":0.13,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":693},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:24,"{""ts"":""2026-04-13T19:58:23Z"",""dht"":{""humidity_pct"":38,""temp_c"":27.8},""pm"":{""PM1_0_ATM"":19,""PM2_5_ATM"":43,""PM10_0_ATM"":55},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.13,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":698},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:29,"{""ts"":""2026-04-13T19:58:28Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.7},""pm"":{""PM1_0_ATM"":12,""PM2_5_ATM"":33,""PM10_0_ATM"":42},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0,""load5"":0.13,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":198,""uptime_s"":703},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:34,"{""ts"":""2026-04-13T19:58:33Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.7},""pm"":{""PM1_0_ATM"":6,""PM2_5_ATM"":25,""PM10_0_ATM"":29},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.13,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":708},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:39,"{""ts"":""2026-04-13T19:58:39Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.7},""pm"":{""PM1_0_ATM"":2,""PM2_5_ATM"":17,""PM10_0_ATM"":19},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.12,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":713},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2026-04-13 15:58:44,"{""ts"":""2026-04-13T19:58:43Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.7},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":10,""PM10_0_ATM"":11},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.12,""load15"":0.18,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":198,""uptime_s"":718},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:49,"{""ts"":""2026-04-13T19:58:48Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.7},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":4,""PM10_0_ATM"":5},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.312,""load1"":0,""load5"":0.12,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":217,""mem_used_mb"":198,""uptime_s"":723},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:54,"{""ts"":""2026-04-13T19:58:53Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.7},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":1,""PM10_0_ATM"":1},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.12,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":217,""mem_used_mb"":198,""uptime_s"":728},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:58:59,"{""ts"":""2026-04-13T19:58:58Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.85,""load1"":0,""load5"":0.11,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":217,""mem_used_mb"":198,""uptime_s"":733},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:04,"{""ts"":""2026-04-13T19:59:03Z"",""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.11,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":217,""mem_used_mb"":198,""uptime_s"":738},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2},""errors"":[""dht:missing some readings - low level duration too short: 3.854µs""]}"
2026-04-13 15:59:09,"{""ts"":""2026-04-13T19:59:09Z"",""dht"":{""humidity_pct"":37.8,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":48.85,""load1"":0,""load5"":0.11,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":217,""mem_used_mb"":198,""uptime_s"":743},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:14,"{""ts"":""2026-04-13T19:59:13Z"",""dht"":{""humidity_pct"":37.8,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.11,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":748},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:19,"{""ts"":""2026-04-13T19:59:18Z"",""dht"":{""humidity_pct"":37.8,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.11,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":753},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:24,"{""ts"":""2026-04-13T19:59:23Z"",""dht"":{""humidity_pct"":37.8,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":1.2,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.1,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":219,""mem_used_mb"":196,""uptime_s"":758},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:29,"{""ts"":""2026-04-13T19:59:28Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":48.85,""load1"":0,""load5"":0.1,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":219,""mem_used_mb"":196,""uptime_s"":763},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:34,"{""ts"":""2026-04-13T19:59:33Z"",""dht"":{""humidity_pct"":37.8,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.1,""load15"":0.17,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":197,""uptime_s"":768},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:39,"{""ts"":""2026-04-13T19:59:38Z"",""dht"":{""humidity_pct"":37.8,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.1,""load15"":0.16,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":198,""uptime_s"":773},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:44,"{""ts"":""2026-04-13T19:59:43Z"",""dht"":{""humidity_pct"":37.8,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":3.7,""cpu_temp_c"":48.85,""load1"":0,""load5"":0.1,""load15"":0.16,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":198,""uptime_s"":778},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2026-04-13 15:59:49,"{""ts"":""2026-04-13T19:59:48Z"",""dht"":{""humidity_pct"":37.9,""temp_c"":27.6},""pm"":{""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":"""",""has_fix"":false},""net"":{""local_ip"":""192.168.2.50"",""public_ip"":""142.198.91.190""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.388,""load1"":0,""load5"":0.1,""load15"":0.16,""mem_total_mb"":416,""mem_avail_mb"":218,""mem_used_mb"":198,""uptime_s"":783},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2813,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
