Timestamp, Payload
2025-10-28 05:00:31,"{""ts"":""2025-10-28T09:00:30Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":27.7},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":3,""PM10_0_CF1"":7,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":5.1,""cpu_temp_c"":54.23,""load1"":2.16,""load5"":0.58,""load15"":0.2,""mem_total_mb"":416,""mem_avail_mb"":183,""mem_used_mb"":232,""uptime_s"":45},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:00:44,"{""ts"":""2025-10-28T09:00:43Z"",""dht"":{""humidity_pct"":31.8,""temp_c"":27.8},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":1,""PM10_0_CF1"":3,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":50.6,""cpu_temp_c"":54.768,""load1"":2.15,""load5"":0.6,""load15"":0.21,""mem_total_mb"":416,""mem_avail_mb"":201,""mem_used_mb"":215,""uptime_s"":51},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:00:52,"{""ts"":""2025-10-28T09:00:51Z"",""dht"":{""humidity_pct"":31.7,""temp_c"":27.8},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":26.2,""cpu_temp_c"":54.768,""load1"":2.12,""load5"":0.65,""load15"":0.23,""mem_total_mb"":416,""mem_avail_mb"":178,""mem_used_mb"":237,""uptime_s"":63},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:01:04,"{""ts"":""2025-10-28T09:01:03Z"",""dht"":{""humidity_pct"":31.7,""temp_c"":27.9},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":53.1,""cpu_temp_c"":54.23,""load1"":2.1,""load5"":0.69,""load15"":0.25,""mem_total_mb"":416,""mem_avail_mb"":162,""mem_used_mb"":253,""uptime_s"":71},""power"":{""raw_hex"":"""",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:01:15,"{""ts"":""2025-10-28T09:01:14Z"",""dht"":{""humidity_pct"":31.7,""temp_c"":27.9},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":57.5,""cpu_temp_c"":54.768,""load1"":3.56,""load5"":1.05,""load15"":0.37,""mem_total_mb"":416,""mem_avail_mb"":158,""mem_used_mb"":257,""uptime_s"":84},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:01:17,"{""ts"":""2025-10-28T09:01:17Z"",""dht"":{""humidity_pct"":31.7,""temp_c"":28},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":53.692,""load1"":3.56,""load5"":1.13,""load15"":0.4,""mem_total_mb"":416,""mem_avail_mb"":182,""mem_used_mb"":233,""uptime_s"":94},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:01:22,"{""ts"":""2025-10-28T09:01:21Z"",""dht"":{""humidity_pct"":31.7,""temp_c"":28},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":3.7,""cpu_temp_c"":53.154,""load1"":3.35,""load5"":1.13,""load15"":0.4,""mem_total_mb"":416,""mem_avail_mb"":180,""mem_used_mb"":235,""uptime_s"":97},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:01:32,"{""ts"":""2025-10-28T09:01:31Z"",""dht"":{""humidity_pct"":32.4,""temp_c"":27.9},""pm"":{""PM1_0_CF1"":20,""PM2_5_CF1"":98,""PM10_0_CF1"":123,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":52.616,""load1"":3.08,""load5"":1.11,""load15"":0.4,""mem_total_mb"":416,""mem_avail_mb"":178,""mem_used_mb"":237,""uptime_s"":102},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:01:44,"{""ts"":""2025-10-28T09:01:43Z"",""dht"":{""humidity_pct"":32,""temp_c"":28},""pm"":{""PM1_0_CF1"":96,""PM2_5_CF1"":451,""PM10_0_CF1"":541,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":52.078,""load1"":2.61,""load5"":1.07,""load15"":0.4,""mem_total_mb"":416,""mem_avail_mb"":185,""mem_used_mb"":231,""uptime_s"":112},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:01:52,"{""ts"":""2025-10-28T09:01:51Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":28},""pm"":{""PM1_0_CF1"":121,""PM2_5_CF1"":356,""PM10_0_CF1"":404,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":2.5,""cpu_temp_c"":51.54,""load1"":2.21,""load5"":1.04,""load15"":0.39,""mem_total_mb"":416,""mem_avail_mb"":183,""mem_used_mb"":232,""uptime_s"":124},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:01:55,"{""ts"":""2025-10-28T09:01:54Z"",""dht"":{""humidity_pct"":31.9,""temp_c"":28},""pm"":{""PM1_0_CF1"":89,""PM2_5_CF1"":245,""PM10_0_CF1"":274,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":2.6,""cpu_temp_c"":51.54,""load1"":1.87,""load5"":1,""load15"":0.39,""mem_total_mb"":416,""mem_avail_mb"":182,""mem_used_mb"":233,""uptime_s"":132},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:02:01,"{""ts"":""2025-10-28T09:02:00Z"",""dht"":{""humidity_pct"":31.7,""temp_c"":28},""pm"":{""PM1_0_CF1"":63,""PM2_5_CF1"":171,""PM10_0_CF1"":191,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":51.54,""load1"":1.72,""load5"":0.98,""load15"":0.38,""mem_total_mb"":416,""mem_avail_mb"":182,""mem_used_mb"":233,""uptime_s"":136},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:02:11,"{""ts"":""2025-10-28T09:02:11Z"",""dht"":{""humidity_pct"":31.6,""temp_c"":28.1},""pm"":{""PM1_0_CF1"":43,""PM2_5_CF1"":119,""PM10_0_CF1"":133,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":51.002,""load1"":1.58,""load5"":0.97,""load15"":0.38,""mem_total_mb"":416,""mem_avail_mb"":181,""mem_used_mb"":234,""uptime_s"":141},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:02:19,"{""ts"":""2025-10-28T09:02:19Z"",""dht"":{""humidity_pct"":31.5,""temp_c"":28.1},""pm"":{""PM1_0_CF1"":25,""PM2_5_CF1"":59,""PM10_0_CF1"":72,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":50.464,""load1"":1.34,""load5"":0.93,""load15"":0.38,""mem_total_mb"":416,""mem_avail_mb"":181,""mem_used_mb"":234,""uptime_s"":151},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:02:23,"{""ts"":""2025-10-28T09:02:22Z"",""dht"":{""humidity_pct"":31.5,""temp_c"":28.1},""pm"":{""PM1_0_CF1"":14,""PM2_5_CF1"":39,""PM10_0_CF1"":50,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":50.464,""load1"":1.23,""load5"":0.92,""load15"":0.37,""mem_total_mb"":416,""mem_avail_mb"":183,""mem_used_mb"":233,""uptime_s"":159},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:02:28,"{""ts"":""2025-10-28T09:02:27Z"",""dht"":{""humidity_pct"":31.5,""temp_c"":28.1},""pm"":{""PM1_0_CF1"":10,""PM2_5_CF1"":35,""PM10_0_CF1"":43,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":50.464,""load1"":1.13,""load5"":0.9,""load15"":0.37,""mem_total_mb"":416,""mem_avail_mb"":182,""mem_used_mb"":234,""uptime_s"":162},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:02:32,"{""ts"":""2025-10-28T09:02:31Z"",""dht"":{""humidity_pct"":31.6,""temp_c"":28.1},""pm"":{""PM1_0_CF1"":5,""PM2_5_CF1"":26,""PM10_0_CF1"":29,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":0,""cpu_temp_c"":49.926,""load1"":1.04,""load5"":0.89,""load15"":0.37,""mem_total_mb"":416,""mem_avail_mb"":181,""mem_used_mb"":234,""uptime_s"":167},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:02:42,"{""ts"":""2025-10-28T09:02:41Z"",""dht"":{""humidity_pct"":31.6,""temp_c"":28.1},""pm"":{""PM1_0_CF1"":1,""PM2_5_CF1"":16,""PM10_0_CF1"":18,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":50.464,""load1"":0.96,""load5"":0.87,""load15"":0.37,""mem_total_mb"":416,""mem_avail_mb"":182,""mem_used_mb"":234,""uptime_s"":171},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:02:56,"{""ts"":""2025-10-28T09:02:55Z"",""dht"":{""humidity_pct"":31.5,""temp_c"":28.2},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":5,""PM10_0_CF1"":6,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":2.5,""cpu_temp_c"":50.464,""load1"":0.81,""load5"":0.84,""load15"":0.36,""mem_total_mb"":416,""mem_avail_mb"":181,""mem_used_mb"":234,""uptime_s"":181},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:03:02,"{""ts"":""2025-10-28T09:03:01Z"",""dht"":{""humidity_pct"":31.5,""temp_c"":28.2},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":2.5,""cpu_temp_c"":50.464,""load1"":0.71,""load5"":0.82,""load15"":0.36,""mem_total_mb"":416,""mem_avail_mb"":178,""mem_used_mb"":237,""uptime_s"":195},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
2025-10-28 05:03:10,"{""ts"":""2025-10-28T09:03:09Z"",""dht"":{""humidity_pct"":31.4,""temp_c"":28.2},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":1.3,""cpu_temp_c"":49.926,""load1"":0.65,""load5"":0.81,""load15"":0.36,""mem_total_mb"":416,""mem_avail_mb"":180,""mem_used_mb"":235,""uptime_s"":201},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.2,""vsdram_i_v"":1.2,""vsdram_p_v"":1.2}}"
2025-10-28 05:03:14,"{""ts"":""2025-10-28T09:03:13Z"",""dht"":{""humidity_pct"":31.4,""temp_c"":28.2},""pm"":{""PM1_0_CF1"":0,""PM2_5_CF1"":0,""PM10_0_CF1"":0,""PM1_0_ATM"":0,""PM2_5_ATM"":0,""PM10_0_ATM"":0,""Count_0_3um"":0,""Count_0_5um"":0,""Count_1_0um"":0,""Count_2_5um"":0,""Count_5_0um"":0,""Count_10_0um"":0},""gps"":{""lat"":0,""lon"":0,""alt_m"":0,""sats"":0,""fix_quality"":""0"",""has_fix"":false},""net"":{""local_ip"":""100.127.114.225"",""public_ip"":""102.176.129.171""},""sys"":{""cpu_pct"":15.4,""cpu_temp_c"":50.464,""load1"":0.6,""load5"":0.79,""load15"":0.36,""mem_total_mb"":416,""mem_avail_mb"":164,""mem_used_mb"":251,""uptime_s"":209},""power"":{""raw_hex"":""0x0"",""undervolt_now"":false,""freq_capped_now"":false,""throttled_now"":false,""soft_temp_now"":false,""undervolt_occurred"":false,""freq_capped_occurred"":false,""throttled_occurred"":false,""soft_temp_occurred"":false,""vcore_v"":1.2563,""vsdram_c_v"":1.25,""vsdram_i_v"":1.25,""vsdram_p_v"":1.275}}"
